"fw","neg","pos","p","source","chargeDensity","phii","U:0","U:1","U:2","force:0","force:1","force:2","elec:0","elec:1","elec:2","Points:0","Points:1","Points:2"
4.17295,0.000278996,0.000949341,-3.45502e-05,0.00112045,0.000670345,72.7369,-0.00163185,0.000190023,0,-0.000528551,-0.0415213,0,-1163.74,-90231.6,0,0.005,0.00075,0.00125
4.1858,0.000278981,0.000950145,-3.45765e-05,0.00112529,0.000671164,73.0314,-0.0016925,0.000181902,0,-0.000541545,-0.0417508,0,-1190.92,-90620.1,0,0.00525,0.00075,0.00125
4.19895,0.000278988,0.000950929,-3.45908e-05,0.00113024,0.000671941,73.3324,-0.00174763,0.00017265,0,-0.000552832,-0.0419822,0,-1214.37,-91017.5,0,0.0055,0.00075,0.00125
4.21237,0.000279015,0.000951689,-3.45919e-05,0.00113526,0.000672675,73.6386,-0.00179665,0.000162268,0,-0.000562314,-0.0422149,0,-1233.89,-91422.5,0,0.00575,0.00075,0.00125
4.22602,0.000279062,0.000952425,-3.45785e-05,0.00114034,0.000673363,73.9493,-0.00183903,0.000150786,0,-0.000569887,-0.042448,0,-1249.27,-91834,0,0.006,0.00075,0.00125
4.23983,0.000279131,0.000953135,-3.45497e-05,0.00114547,0.000674005,74.2633,-0.00187426,0.000138263,0,-0.000575447,-0.0426809,0,-1260.3,-92250.4,0,0.00625,0.00075,0.00125
4.25378,0.00027922,0.000953816,-3.45045e-05,0.00115062,0.000674597,74.5795,-0.00190186,0.000124778,0,-0.000578899,-0.0429126,0,-1266.8,-92670.2,0,0.0065,0.00075,0.00125
4.2678,0.000279331,0.000954464,-3.44424e-05,0.00115578,0.000675133,74.8967,-0.00192142,0.000110417,0,-0.000580155,-0.043142,0,-1268.58,-93092,0,0.00675,0.00075,0.00125
4.28184,0.000279474,0.000955075,-3.43628e-05,0.0011609,0.000675601,75.2137,-0.00193254,9.52466e-05,0,-0.000579148,-0.0433675,0,-1265.55,-93514.2,0,0.007,0.00075,0.00125
4.29586,0.000279677,0.000955649,-3.42655e-05,0.0011659,0.000675971,75.5294,-0.00193483,7.93003e-05,0,-0.000575834,-0.0435865,0,-1257.69,-93935.1,0,0.00725,0.00075,0.00125
4.30979,0.000280015,0.000956186,-3.41502e-05,0.0011706,0.000676171,75.8426,-0.00192788,6.25367e-05,0,-0.000570215,-0.0437934,0,-1245.14,-94353.4,0,0.0075,0.00075,0.00125
4.32361,0.000280478,0.000956715,-3.40171e-05,0.00117497,0.000676237,76.152,-0.00191114,4.47232e-05,0,-0.000562393,-0.0439898,0,-1228.04,-94767.5,0,0.00775,0.00075,0.00125
4.33725,0.000280987,0.000957254,-3.38672e-05,0.00117915,0.000676266,76.4566,-0.00188421,2.57553e-05,0,-0.000552401,-0.0441812,0,-1206.24,-95176,0,0.008,0.00075,0.00125
4.35065,0.000281519,0.000957791,-3.37021e-05,0.00118319,0.000676272,76.7551,-0.00184714,5.9379e-06,0,-0.000540128,-0.0443676,0,-1179.5,-95577,0,0.00825,0.00075,0.00125
4.36374,0.00028207,0.000958327,-3.35237e-05,0.00118706,0.000676256,77.0463,-0.00180008,-1.43114e-05,0,-0.000525484,-0.0445483,0,-1147.62,-95968.6,0,0.0085,0.00075,0.00125
4.37647,0.00028263,0.000958861,-3.33343e-05,0.00119076,0.000676231,77.3289,-0.00174324,-3.46514e-05,0,-0.000508411,-0.044723,0,-1110.43,-96349,0,0.00875,0.00075,0.00125
4.38877,0.000283191,0.000959392,-3.31366e-05,0.00119427,0.000676201,77.6015,-0.00167687,-5.48102e-05,0,-0.000488864,-0.0448915,0,-1067.84,-96716.4,0,0.009,0.00075,0.00125
4.40059,0.000283748,0.00095992,-3.29335e-05,0.0011976,0.000676172,77.8628,-0.00160132,-7.4558e-05,0,-0.000466823,-0.0450529,0,-1019.78,-97068.8,0,0.00925,0.00075,0.00125
4.41184,0.000284295,0.000960439,-3.27279e-05,0.00120072,0.000676144,78.1115,-0.00151696,-9.36964e-05,0,-0.000442291,-0.0452067,0,-966.272,-97404.3,0,0.0095,0.00075,0.00125
4.42247,0.000284827,0.000960946,-3.25231e-05,0.00120361,0.000676119,78.346,-0.0014242,-0.000112051,0,-0.000415305,-0.0453518,0,-907.386,-97721,0,0.00975,0.00075,0.00125
4.43241,0.00028534,0.000961434,-3.23224e-05,0.00120628,0.000676094,78.5651,-0.00132348,-0.000129458,0,-0.000385934,-0.0454874,0,-843.279,-98017,0,0.01,0.00075,0.00125
3.90616,0.000346575,0.000906016,-4.21118e-05,0.000896287,0.000559441,90.2677,-4.84771e-05,0.000183272,0,-5.81115e-05,-0.0315251,0,-152.442,-82086.7,0,0.00025,0.001,0.00125
3.9055,0.000346908,0.00090241,-4.20809e-05,0.000898222,0.000555501,90.2472,0,0,0,-3.09484e-05,-0.0312965,0,-82.0572,-82066.6,0,0,0.001,0.00125
3.90791,0.000346028,0.000911068,-4.2164e-05,0.000894093,0.000565041,90.3234,-0.000128689,0.000247038,0,-0.000106274,-0.0318602,0,-276.686,-82140.5,0,0.0005,0.001,0.00125
3.91049,0.00034567,0.000913129,-4.22082e-05,0.00089426,0.000567459,90.4061,-0.000232477,0.000263953,0,-0.000145586,-0.0320268,0,-377.527,-82219.7,0,0.00075,0.001,0.00125
3.9138,0.000345442,0.000914093,-4.22592e-05,0.000895341,0.000568651,90.5123,-0.000342451,0.000265943,0,-0.000181063,-0.0321335,0,-468.571,-82321.2,0,0.001,0.001,0.00125
3.9178,0.000345299,0.000914732,-4.23203e-05,0.000896793,0.000569433,90.6404,-0.000453069,0.000264113,0,-0.000214852,-0.0322255,0,-555.268,-82444,0,0.00125,0.001,0.00125
3.92248,0.00034519,0.000915318,-4.23903e-05,0.000898498,0.000570128,90.7897,-0.000562964,0.000261793,0,-0.000247767,-0.032321,0,-639.57,-82587.5,0,0.0015,0.001,0.00125
3.92782,0.000345091,0.000915935,-4.24685e-05,0.000900432,0.000570844,90.9601,-0.000671585,0.000259735,0,-0.000280048,-0.0324257,0,-722.005,-82751.5,0,0.00175,0.001,0.00125
3.93383,0.000344995,0.000916603,-4.25546e-05,0.000902592,0.000571608,91.151,-0.000778756,0.000257929,0,-0.000311711,-0.0325412,0,-802.576,-82935.5,0,0.002,0.001,0.00125
3.94046,0.0003449,0.00091732,-4.26479e-05,0.00090498,0.000572421,91.3616,-0.00088443,0.000256202,0,-0.000342693,-0.0326674,0,-881.107,-83139.1,0,0.00225,0.001,0.00125
3.94774,0.000344804,0.000918079,-4.27477e-05,0.000907596,0.000573275,91.5914,-0.000988523,0.000254373,0,-0.000372903,-0.0328037,0,-957.365,-83362,0,0.0025,0.001,0.00125
3.95562,0.000344709,0.000918867,-4.28531e-05,0.000910439,0.000574158,91.8402,-0.00109086,0.00025227,0,-0.000402242,-0.0329493,0,-1031.11,-83603.4,0,0.00275,0.001,0.00125
3.96409,0.00034462,0.000919678,-4.29632e-05,0.000913501,0.000575057,92.1071,-0.0011912,0.000249726,0,-0.000430608,-0.0331032,0,-1102.12,-83863,0,0.003,0.001,0.00125
3.97315,0.00034454,0.000920501,-4.30765e-05,0.000916773,0.000575961,92.3912,-0.00128922,0.000246568,0,-0.000457905,-0.0332647,0,-1170.17,-84140.1,0,0.00325,0.001,0.00125
3.98275,0.000344473,0.00092133,-4.31919e-05,0.000920241,0.000576856,92.692,-0.00138451,0.000242622,0,-0.000484033,-0.0334326,0,-1235.05,-84434,0,0.0035,0.001,0.00125
3.99289,0.000344425,0.000922157,-4.33078e-05,0.000923894,0.000577733,93.0088,-0.00147663,0.000237707,0,-0.000508899,-0.0336062,0,-1296.55,-84744,0,0.00375,0.001,0.00125
4.00353,0.000344399,0.000922978,-4.34225e-05,0.000927715,0.000578579,93.3403,-0.00156508,0.00023165,0,-0.000532406,-0.0337845,0,-1354.49,-85069.4,0,0.004,0.001,0.00125
4.01466,0.0003444,0.000923788,-4.35346e-05,0.000931685,0.000579388,93.6859,-0.00164934,0.000224285,0,-0.000554457,-0.0339668,0,-1408.66,-85409.2,0,0.00425,0.001,0.00125
4.02623,0.000344432,0.000924584,-4.3642e-05,0.000935791,0.000580152,94.0447,-0.00172883,0.000215465,0,-0.000574954,-0.0341522,0,-1458.86,-85762.8,0,0.0045,0.001,0.00125
4.03823,0.000344498,0.000925363,-4.37432e-05,0.000940013,0.000580864,94.4155,-0.00180296,0.000205064,0,-0.000593794,-0.03434,0,-1504.86,-86129,0,0.00475,0.001,0.00125
4.05062,0.000344601,0.000926124,-4.38363e-05,0.000944328,0.000581522,94.7972,-0.00187118,0.000192988,0,-0.000610869,-0.0345296,0,-1546.44,-86506.9,0,0.005,0.001,0.00125
4.06337,0.000344743,0.000926865,-4.39196e-05,0.000948725,0.000582123,95.1887,-0.00193287,0.000179176,0,-0.000626071,-0.0347203,0,-1583.36,-86895.4,0,0.00525,0.001,0.00125
4.07644,0.000344924,0.000927588,-4.39913e-05,0.000953186,0.000582664,95.5887,-0.00198748,0.000163608,0,-0.000639282,-0.0349116,0,-1615.34,-87293.3,0,0.0055,0.001,0.00125
4.08978,0.000345144,0.000928289,-4.40499e-05,0.000957695,0.000583145,95.9961,-0.00203447,0.000146302,0,-0.000650384,-0.0351029,0,-1642.11,-87699.5,0,0.00575,0.001,0.00125
4.10336,0.000345403,0.00092897,-4.40938e-05,0.000962236,0.000583567,96.4097,-0.00207333,0.000127319,0,-0.000659255,-0.0352935,0,-1663.38,-88112.5,0,0.006,0.001,0.00125
4.11714,0.0003457,0.000929628,-4.41219e-05,0.000966793,0.000583928,96.8279,-0.0021036,0.000106757,0,-0.000665774,-0.0354831,0,-1678.87,-88531.1,0,0.00625,0.001,0.00125
4.13105,0.000346036,0.000930261,-4.4133e-05,0.000971342,0.000584224,97.2492,-0.00212488,8.4737e-05,0,-0.000669822,-0.0356704,0,-1688.31,-88953.8,0,0.0065,0.001,0.00125
4.14506,0.000346421,0.000930864,-4.41264e-05,0.000975844,0.000584443,97.6721,-0.0021368,6.13757e-05,0,-0.000671294,-0.0358542,0,-1691.48,-89379,0,0.00675,0.001,0.00125
4.15911,0.000346883,0.000931435,-4.41011e-05,0.000980227,0.000584552,98.0949,-0.00213903,3.67567e-05,0,-0.000670101,-0.0360317,0,-1688.27,-89805,0,0.007,0.001,0.00125
4.17315,0.000347502,0.000931973,-4.40562e-05,0.000984299,0.000584471,98.516,-0.00213116,1.09069e-05,0,-0.000666186,-0.0361974,0,-1678.79,-90230.6,0,0.00725,0.001,0.00125
4.18714,0.000348306,0.000932507,-4.39907e-05,0.000987949,0.000584201,98.9342,-0.00211272,-1.62838e-05,0,-0.000659655,-0.0363506,0,-1663.24,-90654.3,0,0.0075,0.001,0.00125
4.20103,0.000349192,0.000933066,-4.39044e-05,0.000991354,0.000583874,99.3477,-0.00208337,-4.48848e-05,0,-0.000650645,-0.0364985,0,-1641.56,-91074.7,0,0.00775,0.001,0.00125
4.21476,0.000350098,0.000933638,-4.37986e-05,0.000994636,0.000583541,99.755,-0.00204323,-7.46334e-05,0,-0.000639068,-0.0366438,0,-1613.39,-91489.8,0,0.008,0.001,0.00125
4.22825,0.000351027,0.000934215,-4.36754e-05,0.00099777,0.000583188,100.155,-0.0019927,-0.00010506,0,-0.000624789,-0.0367849,0,-1578.4,-91897.8,0,0.00825,0.001,0.00125
4.24146,0.000351969,0.000934797,-4.35369e-05,0.00100075,0.000582828,100.545,-0.0019322,-0.00013571,0,-0.000607739,-0.0369217,0,-1536.36,-92296.8,0,0.0085,0.001,0.00125
4.25431,0.000352912,0.000935384,-4.33857e-05,0.00100357,0.000582473,100.923,-0.00186215,-0.000166206,0,-0.000587865,-0.0370541,0,-1487.12,-92684.6,0,0.00875,0.001,0.00125
4.26675,0.000353844,0.000935975,-4.32243e-05,0.00100623,0.00058213,101.288,-0.00178305,-0.000196233,0,-0.000565131,-0.037182,0,-1430.53,-93059.5,0,0.009,0.001,0.00125
4.27869,0.00035476,0.000936566,-4.30557e-05,0.00100872,0.000581806,101.638,-0.00169537,-0.000225531,0,-0.000539521,-0.0373048,0,-1366.53,-93419.4,0,0.00925,0.001,0.00125
4.29007,0.000355651,0.000937154,-4.28829e-05,0.00101104,0.000581503,101.971,-0.00159962,-0.000253881,0,-0.000511048,-0.037422,0,-1295.15,-93762.2,0,0.0095,0.001,0.00125
4.30082,0.000356511,0.000937731,-4.27089e-05,0.00101316,0.00058122,102.286,-0.00149626,-0.000281096,0,-0.000479758,-0.037533,0,-1216.49,-94086.1,0,0.00975,0.001,0.00125
4.31089,0.000357335,0.000938293,-4.25368e-05,0.00101509,0.000580958,102.579,-0.00138578,-0.000307004,0,-0.000445735,-0.0376366,0,-1130.77,-94389.1,0,0.01,0.001,0.00125
3.80204,0.000405308,0.000885314,-4.93636e-05,0.000749566,0.000480007,110.359,-5.58008e-05,0.000249173,0,-6.216e-05,-0.0259847,0,-189.442,-78864.6,0,0.00025,0.00125,0.00125
3.80139,0.000406454,0.000881387,-4.93264e-05,0.000750642,0.000474932,110.334,0,0,0,-3.29988e-05,-0.0257044,0,-102.175,-78844.5,0,0,0.00125,0.00125
3.80379,0.000403693,0.00089084,-4.9429e-05,0.000748406,0.000487146,110.429,-0.000143125,0.000343409,0,-0.000113816,-0.0263877,0,-343.074,-78918.3,0,0.0005,0.00125,0.00125
3.80634,0.000403031,0.000893113,-4.94869e-05,0.000748701,0.000490082,110.531,-0.000254409,0.000374204,0,-0.000155933,-0.0265727,0,-467.427,-78997,0,0.00075,0.00125,0.00125
3.8096,0.000402757,0.000894152,-4.95528e-05,0.000749648,0.000491395,110.662,-0.000373061,0.000381467,0,-0.000193982,-0.0266775,0,-579.979,-79097.4,0,0.001,0.00125,0.00125
3.81354,0.000402639,0.000894801,-4.96319e-05,0.000750921,0.000492162,110.821,-0.00049345,0.000380974,0,-0.000230286,-0.02676,0,-687.467,-79218.7,0,0.00125,0.00125,0.00125
3.81814,0.000402569,0.000895368,-4.97235e-05,0.000752446,0.0004928,111.006,-0.00061368,0.000378345,0,-0.000265705,-0.0268425,0,-792.193,-79360.4,0,0.0015,0.00125,0.00125
3.82339,0.000402511,0.000895953,-4.9827e-05,0.000754203,0.000493443,111.217,-0.000732708,0.000375315,0,-0.000300486,-0.0269323,0,-894.742,-79522.3,0,0.00175,0.00125,0.00125
3.82929,0.000402455,0.000896582,-4.99415e-05,0.000756184,0.000494127,111.453,-0.000849991,0.00037224,0,-0.000334643,-0.0270313,0,-995.088,-79704.2,0,0.002,0.00125,0.00125
3.83583,0.000402401,0.000897255,-5.00663e-05,0.000758384,0.000494854,111.715,-0.000965209,0.00036904,0,-0.000368104,-0.0271394,0,-1093,-79905.6,0,0.00225,0.00125,0.00125
3.843,0.000402353,0.000897965,-5.02004e-05,0.000760799,0.000495612,112,-0.00107808,0.000365509,0,-0.000400769,-0.027256,0,-1188.2,-80126.3,0,0.0025,0.00125,0.00125
3.85078,0.000402315,0.000898703,-5.03426e-05,0.000763421,0.000496388,112.309,-0.0011883,0.000361416,0,-0.000432528,-0.0273802,0,-1280.39,-80365.8,0,0.00275,0.00125,0.00125
3.85915,0.000402293,0.000899459,-5.04915e-05,0.000766241,0.000497166,112.64,-0.00129549,0.000356526,0,-0.000463268,-0.027511,0,-1369.28,-80623.5,0,0.003,0.00125,0.00125
3.86811,0.000402293,0.000900226,-5.06459e-05,0.000769245,0.000497933,112.993,-0.00139926,0.000350605,0,-0.000492879,-0.0276475,0,-1454.59,-80899.1,0,0.00325,0.00125,0.00125
3.87762,0.000402322,0.000900996,-5.0804e-05,0.000772418,0.000498675,113.368,-0.00149912,0.000343424,0,-0.000521249,-0.0277888,0,-1536.08,-81191.8,0,0.0035,0.00125,0.00125
3.88768,0.000402387,0.000901764,-5.09641e-05,0.000775743,0.000499377,113.761,-0.00159458,0.00033476,0,-0.000548268,-0.0279338,0,-1613.49,-81501,0,0.00375,0.00125,0.00125
3.89825,0.000402495,0.000902526,-5.11244e-05,0.0007792,0.000500031,114.174,-0.0016851,0.000324405,0,-0.000573824,-0.0280818,0,-1686.56,-81826,0,0.004,0.00125,0.00125
3.90932,0.000402651,0.000903277,-5.12829e-05,0.00078277,0.000500625,114.604,-0.00177014,0.000312171,0,-0.000597806,-0.0282319,0,-1755.03,-82166,0,0.00425,0.00125,0.00125
3.92085,0.000402861,0.000904015,-5.14377e-05,0.000786434,0.000501155,115.052,-0.00184914,0.000297896,0,-0.000620101,-0.0283835,0,-1818.64,-82520.3,0,0.0045,0.00125,0.00125
3.93282,0.000403128,0.00090474,-5.15868e-05,0.000790172,0.000501612,115.514,-0.00192154,0.000281454,0,-0.00064059,-0.0285359,0,-1877.1,-82887.8,0,0.00475,0.00125,0.00125
3.9452,0.000403454,0.00090545,-5.17279e-05,0.000793967,0.000501996,115.991,-0.0019868,0.000262758,0,-0.000659153,-0.0286885,0,-1930.12,-83267.7,0,0.005,0.00125,0.00125
3.95796,0.000403843,0.000906145,-5.18592e-05,0.000797801,0.000502303,116.479,-0.00204439,0.000241766,0,-0.000675666,-0.0288408,0,-1977.36,-83658.9,0,0.00525,0.00125,0.00125
3.97105,0.000404292,0.000906827,-5.19787e-05,0.00080166,0.000502534,116.979,-0.00209381,0.000218484,0,-0.000689999,-0.0289924,0,-2018.5,-84060.3,0,0.0055,0.00125,0.00125
3.98444,0.000404803,0.000907493,-5.20846e-05,0.000805527,0.00050269,117.488,-0.00213462,0.00019297,0,-0.000702024,-0.0291429,0,-2053.16,-84470.6,0,0.00575,0.00125,0.00125
3.99809,0.000405373,0.000908145,-5.21752e-05,0.000809387,0.000502772,118.005,-0.00216638,0.000165329,0,-0.000711604,-0.0292917,0,-2080.97,-84888.5,0,0.006,0.00125,0.00125
4.01194,0.000406004,0.000908781,-5.22491e-05,0.000813222,0.000502777,118.529,-0.00218875,0.000135708,0,-0.000718606,-0.0294383,0,-2101.55,-85312.7,0,0.00625,0.00125,0.00125
4.02597,0.000406703,0.000909399,-5.23049e-05,0.000816996,0.000502696,119.056,-0.00220142,0.000104275,0,-0.000722897,-0.0295815,0,-2114.58,-85741.7,0,0.0065,0.00125,0.00125
4.0401,0.000407493,0.000909996,-5.23418e-05,0.000820643,0.000502503,119.586,-0.00220414,7.11669e-05,0,-0.000724349,-0.0297191,0,-2119.8,-86173.9,0,0.00675,0.00125,0.00125
4.0543,0.000408439,0.000910568,-5.23581e-05,0.000824011,0.000502129,120.116,-0.00219658,3.64506e-05,0,-0.000722851,-0.0298465,0,-2117.19,-86607.8,0,0.007,0.00125,0.00125
4.06852,0.000409624,0.000911132,-5.2352e-05,0.00082689,0.000501508,120.645,-0.00217833,8.07625e-08,0,-0.000718405,-0.029959,0,-2106.98,-87042.2,0,0.00725,0.00125,0.00125
4.08272,0.000410951,0.000911733,-5.23223e-05,0.000829425,0.000500782,121.17,-0.00214914,-3.80297e-05,0,-0.000711263,-0.0300646,0,-2089.24,-87475.7,0,0.0075,0.00125,0.00125
4.09684,0.000412289,0.00091237,-5.22693e-05,0.000831859,0.000500081,121.689,-0.0021092,-7.75594e-05,0,-0.000701474,-0.0301702,0,-2063.54,-87906.4,0,0.00775,0.00125,0.00125
4.1108,0.000413648,0.000913019,-5.2195e-05,0.000834173,0.000499372,122.201,-0.00205892,-0.000117843,0,-0.000688832,-0.0302732,0,-2029.38,-88332.3,0,0.008,0.00125,0.00125
4.12455,0.000415021,0.00091368,-5.21014e-05,0.000836352,0.00049866,122.704,-0.00199886,-0.000158313,0,-0.000673246,-0.0303733,0,-1986.43,-88751.3,0,0.00825,0.00125,0.00125
4.13802,0.000416394,0.000914352,-5.1991e-05,0.000838399,0.000497959,123.195,-0.00192962,-0.0001985,0,-0.000654663,-0.0304707,0,-1934.44,-89161.5,0,0.0085,0.00125,0.00125
4.15113,0.000417751,0.000915034,-5.18664e-05,0.000840317,0.000497283,123.671,-0.00185181,-0.000238012,0,-0.000633041,-0.0305654,0,-1873.21,-89560.8,0,0.00875,0.00125,0.00125
4.16383,0.000419082,0.000915723,-5.17303e-05,0.000842105,0.000496641,124.131,-0.00176604,-0.000276533,0,-0.000608354,-0.0306574,0,-1802.58,-89947,0,0.009,0.00125,0.00125
4.17602,0.000420377,0.000916416,-5.15858e-05,0.000843756,0.000496039,124.573,-0.00167291,-0.000313814,0,-0.000580595,-0.0307464,0,-1722.51,-90318,0,0.00925,0.00125,0.00125
4.18766,0.000421628,0.000917108,-5.14356e-05,0.000845263,0.00049548,124.993,-0.00157296,-0.000349661,0,-0.000549785,-0.0308318,0,-1633.02,-90671.8,0,0.0095,0.00125,0.00125
4.19866,0.000422829,0.000917791,-5.12828e-05,0.000846617,0.000494962,125.389,-0.00146672,-0.000383923,0,-0.000515974,-0.0309131,0,-1534.26,-91006.2,0,0.00975,0.00125,0.00125
4.20896,0.000423974,0.000918459,-5.11303e-05,0.000847812,0.000494485,125.759,-0.00135463,-0.000416463,0,-0.000479255,-0.0309894,0,-1426.51,-91319.3,0,0.01,0.00125,0.00125
3.71167,0.000457003,0.000866967,-5.54464e-05,0.000625735,0.000409964,129.7,-5.65569e-05,0.000324416,0,-6.3607e-05,-0.0213987,0,-226.242,-76049.5,0,0.00025,0.0015,0.00125
3.71103,0.000459034,0.000862783,-5.54036e-05,0.000625832,0.000403749,129.669,0,0,0,-3.35866e-05,-0.0210697,0,-122.19,-76029.7,0,0,0.0015,0.00125
3.7134,0.000454211,0.000872884,-5.55227e-05,0.000625797,0.000418673,129.783,-0.000146531,0.000450368,0,-0.000116794,-0.0218672,0,-409.04,-76102.8,0,0.0005,0.0015,0.00125
3.71593,0.000453179,0.000875351,-5.5591e-05,0.000626332,0.000422171,129.905,-0.000261774,0.000494469,0,-0.000160141,-0.0220719,0,-556.604,-76180.7,0,0.00075,0.0015,0.00125
3.71915,0.000452829,0.000876467,-5.56685e-05,0.000627208,0.000423637,130.061,-0.000384902,0.000506786,0,-0.000199272,-0.0221773,0,-690.316,-76280.3,0,0.001,0.0015,0.00125
3.72305,0.000452731,0.000877131,-5.57617e-05,0.000628325,0.0004244,130.249,-0.000510066,0.000507466,0,-0.000236629,-0.0222521,0,-818.288,-76400.6,0,0.00125,0.0015,0.00125
3.72759,0.000452712,0.000877681,-5.58703e-05,0.000629675,0.00042497,130.47,-0.000635176,0.000504126,0,-0.000273117,-0.022323,0,-943.221,-76541.1,0,0.0015,0.0015,0.00125
3.73279,0.000452716,0.000878234,-5.59938e-05,0.000631247,0.000425518,130.721,-0.000758956,0.000499427,0,-0.000308993,-0.0223987,0,-1065.77,-76701.7,0,0.00175,0.0015,0.00125
3.73864,0.000452729,0.000878821,-5.61312e-05,0.000633034,0.000426093,131.003,-0.000880627,0.000494129,0,-0.000344269,-0.0224817,0,-1185.87,-76882.3,0,0.002,0.0015,0.00125
3.74512,0.000452751,0.000879447,-5.62815e-05,0.000635026,0.000426696,131.314,-0.000999666,0.000488301,0,-0.000378868,-0.0225722,0,-1303.23,-77082.5,0,0.00225,0.0015,0.00125
3.75223,0.000452788,0.000880106,-5.64434e-05,0.000637213,0.000427318,131.655,-0.00111563,0.000481767,0,-0.00041268,-0.0226694,0,-1417.52,-77302.2,0,0.0025,0.0015,0.00125
3.75995,0.000452849,0.00088079,-5.66156e-05,0.000639584,0.000427942,132.023,-0.0012281,0.000474275,0,-0.000445586,-0.0227726,0,-1528.37,-77540.9,0,0.00275,0.0015,0.00125
3.76829,0.00045294,0.000881491,-5.67964e-05,0.000642124,0.000428551,132.419,-0.00133661,0.000465554,0,-0.000477463,-0.0228806,0,-1635.44,-77798.3,0,0.003,0.0015,0.00125
3.77722,0.000453072,0.000882202,-5.69842e-05,0.000644816,0.000429131,132.841,-0.0014407,0.000455333,0,-0.000508189,-0.0229927,0,-1738.4,-78073.9,0,0.00325,0.0015,0.00125
3.78671,0.000453254,0.000882917,-5.71771e-05,0.000647641,0.000429664,133.288,-0.00153985,0.00044335,0,-0.00053764,-0.0231076,0,-1836.95,-78367.1,0,0.0035,0.0015,0.00125
3.79676,0.000453493,0.000883632,-5.73731e-05,0.000650579,0.000430139,133.759,-0.00163357,0.000429362,0,-0.000565696,-0.0232247,0,-1930.76,-78677.4,0,0.00375,0.0015,0.00125
3.80735,0.000453798,0.000884341,-5.75701e-05,0.000653606,0.000430543,134.253,-0.00172134,0.000413146,0,-0.000592232,-0.023343,0,-2019.53,-79004.1,0,0.004,0.0015,0.00125
3.81845,0.000454176,0.000885045,-5.7766e-05,0.000656704,0.000430869,134.769,-0.00180263,0.000394509,0,-0.000617124,-0.0234619,0,-2102.94,-79346.5,0,0.00425,0.0015,0.00125
3.83003,0.000454633,0.000885741,-5.79584e-05,0.00065985,0.000431108,135.305,-0.00187694,0.000373297,0,-0.000640248,-0.0235805,0,-2180.65,-79704,0,0.0045,0.0015,0.00125
3.84208,0.000455172,0.000886429,-5.81451e-05,0.000663026,0.000431258,135.859,-0.00194378,0.000349399,0,-0.000661476,-0.0236986,0,-2252.3,-80075.5,0,0.00475,0.0015,0.00125
3.85456,0.000455796,0.00088711,-5.83237e-05,0.000666213,0.000431314,136.431,-0.00200269,0.000322751,0,-0.000680677,-0.0238155,0,-2317.52,-80460.1,0,0.005,0.0015,0.00125
3.86744,0.000456505,0.000887784,-5.84922e-05,0.000669395,0.000431278,137.018,-0.00205324,0.000293344,0,-0.000697719,-0.023931,0,-2375.9,-80857,0,0.00525,0.0015,0.00125
3.88068,0.000457299,0.000888451,-5.86482e-05,0.000672557,0.000431152,137.619,-0.00209504,0.000261225,0,-0.000712466,-0.0240445,0,-2427,-81265,0,0.0055,0.0015,0.00125
3.89424,0.000458177,0.000889114,-5.87899e-05,0.000675686,0.000430936,138.232,-0.00212774,0.000226496,0,-0.000724782,-0.024156,0,-2470.36,-81682.8,0,0.00575,0.0015,0.00125
3.90809,0.000459138,0.000889771,-5.89154e-05,0.000678764,0.000430632,138.854,-0.00215105,0.000189313,0,-0.000734525,-0.0242649,0,-2505.52,-82109.1,0,0.006,0.0015,0.00125
3.92216,0.000460187,0.000890422,-5.90231e-05,0.000681764,0.000430236,139.484,-0.00216472,0.000149874,0,-0.000741554,-0.0243704,0,-2532.02,-82542.6,0,0.00625,0.0015,0.00125
3.93643,0.000461338,0.000891067,-5.91116e-05,0.000684633,0.000429728,140.12,-0.00216857,0.00010838,0,-0.000745721,-0.0244711,0,-2549.47,-82981.8,0,0.0065,0.0015,0.00125
3.95085,0.000462639,0.000891701,-5.91794e-05,0.000687262,0.000429062,140.759,-0.00216242,6.497e-05,0,-0.000746881,-0.0245637,0,-2557.63,-83425.1,0,0.00675,0.0015,0.00125
3.96535,0.00046419,0.000892328,-5.92243e-05,0.000689421,0.000428138,141.399,-0.00214587,1.97008e-05,0,-0.000744899,-0.0246418,0,-2556.62,-83871.3,0,0.007,0.0015,0.00125
3.97991,0.000465961,0.000892989,-5.92436e-05,0.000691104,0.000427029,142.038,-0.00211874,-2.74769e-05,0,-0.000739996,-0.024709,0,-2546.66,-84319,0,0.00725,0.0015,0.00125
